person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,severity_cons,dur_cons,util_cons,prin_up,prin_vi,moral_int,ESA,CST,loan_status
23,60000,RENT,7,MEDICAL,A,20000,7.9,0.33,N,2,0.11,0.083333333,0.571428571,0.5,0.142857143,1,0.312507937,0.208156412,1
24,54000,RENT,2,VENTURE,D,20000,16.49,0.37,N,2,0.137037037,0.033333333,0.457142857,0.5,0.571428571,0.8,-0.225622575,0.185340952,1
21,20245,OWN,5,VENTURE,A,3550,12,0.18,N,4,0.031563349,0.062,0.081142857,1,0.142857143,0.8,-0.17915975,0.22899908,0
26,20280,MORTGAGE,5,HOMEIMPROVEMENT,A,7000,8,0.35,N,2,0.120808679,0.063333333,0.1,1,0.142857143,0.5,-0.184342632,0.210644814,0
24,60000,RENT,0,PERSONAL,B,20000,10.99,0.33,N,2,0.11,0.013333333,0.342857143,0.5,0.285714286,0.6,-0.189460317,0.167064539,1
24,20352,OWN,3,VENTURE,A,7750,6.91,0.38,N,3,0.144703223,0.0425,0.177142857,1,0.142857143,0.8,-0.229730383,0.222032923,0
25,54000,RENT,6,PERSONAL,B,20000,8.88,0.37,N,3,0.137037037,0.0725,0.342857143,0.5,0.285714286,0.6,-0.212447972,0.161066767,1
24,60000,RENT,8,VENTURE,A,20000,12,0.33,N,4,0.11,0.092,0.457142857,0.5,0.142857143,0.8,-0.268342857,0.185228631,1
23,54000,RENT,6,DEBTCONSOLIDATION,D,20000,14.84,0.37,Y,3,0.137037037,0.0725,0.228571429,0,1,0.4,-0.068828924,0.210077778,1
23,54000,RENT,2,PERSONAL,B,20000,11.12,0.37,N,2,0.137037037,0.033333333,0.342857143,0.5,0.285714286,0.6,-0.202003527,0.164073325,1
22,60000,RENT,4,EDUCATION,A,20000,7.88,0.33,N,3,0.11,0.0525,0.514285714,0.5,0.142857143,0.9,0.281047619,0.198463864,1
25,60000,RENT,2,EDUCATION,B,20000,12,0.33,N,2,0.11,0.033333333,0.514285714,0.5,0.285714286,0.9,0.264507937,0.195259492,1
22,20400,MORTGAGE,6,EDUCATION,D,6000,15.99,0.29,Y,4,0.085294118,0.072,0.154285714,0.5,1,0.9,-0.115087955,0.225198808,0
24,20400,MORTGAGE,5,DEBTCONSOLIDATION,B,5500,10.99,0.27,N,4,0.072794118,0.062,0.062857143,1,0.285714286,0.4,-0.14184986,0.209288071,0
25,60000,RENT,9,EDUCATION,B,20000,12,0.33,N,3,0.11,0.1025,0.514285714,0.5,0.285714286,0.9,0.282952381,0.190866098,1
25,54000,RENT,1,PERSONAL,D,20000,15.65,0.37,Y,3,0.137037037,0.0225,0.342857143,0,1,0.6,-0.101971781,0.216973808,1
24,54000,RENT,1,PERSONAL,E,20000,17.04,0.37,Y,3,0.137037037,0.0225,0.342857143,0,1,0.6,-0.101971781,0.216973808,1
23,60000,RENT,3,EDUCATION,B,20000,12.21,0.33,N,2,0.11,0.043333333,0.514285714,0.5,0.285714286,0.9,0.267174603,0.194590014,1
21,20400,OWN,2,EDUCATION,C,1275,15.23,0.06,Y,3,0.00375,0.0325,0.032785714,0.5,0.928571429,0.9,-0.05612381,0.231884275,0
25,54000,RENT,1,DEBTCONSOLIDATION,D,20000,14.11,0.37,N,4,0.137037037,0.022,0.228571429,0.5,0.571428571,0.4,-0.129647972,0.164626928,1
24,60000,RENT,0,PERSONAL,B,20000,11.14,0.33,N,2,0.11,0.013333333,0.342857143,0.5,0.285714286,0.6,-0.189460317,0.167064539,1
21,20400,OWN,5,MEDICAL,B,2400,11.49,0.12,N,4,0.014117647,0.062,0.068571429,1,0.285714286,1,-0.175726611,0.241089413,0
24,60000,RENT,8,PERSONAL,D,20000,13.87,0.33,N,4,0.11,0.092,0.342857143,0.5,0.571428571,0.6,-0.187580952,0.167881178,1
26,60000,RENT,3,HOMEIMPROVEMENT,B,20000,10.08,0.33,N,4,0.11,0.042,0.285714286,0.5,0.285714286,0.5,-0.173866667,0.157251283,1
23,54504,RENT,1,PERSONAL,E,20000,16.7,0.37,Y,4,0.135769852,0.022,0.342857143,0,1,0.6,-0.101500532,0.217040725,1
24,55000,RENT,2,VENTURE,E,20000,18.64,0.36,N,2,0.130909091,0.033333333,0.457142857,0.5,0.714285714,0.8,-0.212559885,0.191942867,1
24,61000,RENT,2,HOMEIMPROVEMENT,B,20000,12.18,0.33,N,4,0.108196721,0.032,0.285714286,0.5,0.285714286,0.5,-0.170719126,0.158128664,1
22,20400,OWN,0,DEBTCONSOLIDATION,D,3800,12,0.19,Y,3,0.035392157,0.0125,0.043428571,0.5,1,0.4,-0.016352194,0.216375399,0
25,62000,RENT,3,MEDICAL,A,20000,6.54,0.32,N,3,0.103225806,0.0425,0.571428571,0.5,0.142857143,1,0.299812596,0.210726002,1
24,56000,RENT,3,EDUCATION,D,20000,14.61,0.36,Y,4,0.128571429,0.042,0.514285714,0,1,0.9,0.174628571,0.232761666,1
21,56000,RENT,4,VENTURE,E,20000,17.39,0.36,Y,3,0.128571429,0.0525,0.457142857,0,1,0.8,-0.154190476,0.225674697,1
24,62400,RENT,8,HOMEIMPROVEMENT,B,20000,11.12,0.32,N,2,0.102564103,0.093333333,0.285714286,0.5,0.285714286,0.5,-0.18557265,0.153987045,1
25,62400,RENT,7,VENTURE,B,20000,11.48,0.32,N,2,0.102564103,0.083333333,0.457142857,0.5,0.285714286,0.8,-0.252620269,0.181629214,1
25,63000,RENT,3,MEDICAL,B,20000,12.42,0.32,N,3,0.101587302,0.0425,0.571428571,0.5,0.285714286,1,0.28794709,0.206286189,1
26,58000,RENT,0,DEBTCONSOLIDATION,B,20000,10.25,0.34,N,2,0.117241379,0.013333333,0.228571429,0.5,0.285714286,0.4,-0.144915161,0.153671542,1
23,65000,RENT,0,MEDICAL,B,20000,10.65,0.31,N,3,0.095384615,0.0125,0.571428571,0.5,0.285714286,1,0.27829304,0.208556151,1
24,20800,OWN,0,PERSONAL,D,5000,16.29,0.24,Y,3,0.057692308,0.0125,0.085714286,0.5,1,0.6,-0.049575092,0.217930594,0
23,65000,RENT,0,MEDICAL,B,20000,10.37,0.31,N,2,0.095384615,0.013333333,0.571428571,0.5,0.285714286,1,0.278515263,0.208501144,1
23,65000,RENT,7,VENTURE,B,20000,11.49,0.31,N,3,0.095384615,0.0825,0.457142857,0.5,0.285714286,0.8,-0.250483516,0.182111017,1
24,20856,OWN,-1,VENTURE,B,10000,10.59,0.48,N,4,0.230149597,0.012,0.228571429,1,0.285714286,0.8,-0.246668464,0.215237765,0
25,20868,OWN,0,VENTURE,C,5375,13.49,0.26,Y,2,0.066968564,0.013333333,0.122857143,0.5,0.928571429,0.8,-0.08389003,0.218979347,0
26,59000,RENT,3,PERSONAL,C,20000,12,0.34,N,4,0.115254237,0.042,0.342857143,0.5,0.428571429,0.6,-0.18707732,0.165774119,1
23,59000,RENT,7,EDUCATION,C,20000,12.29,0.34,N,4,0.115254237,0.082,0.514285714,0.5,0.428571429,0.9,0.267458273,0.190280546,1
21,21000,MORTGAGE,5,DEBTCONSOLIDATION,D,3500,17.27,0.17,Y,2,0.028333333,0.063333333,0.04,0.5,1,0.4,-0.027111111,0.21450957,1
26,65004,RENT,7,DEBTCONSOLIDATION,B,20000,11.99,0.31,N,2,0.095378746,0.083333333,0.228571429,0.5,0.285714286,0.4,-0.157751793,0.149654989,1
25,59004,RENT,1,PERSONAL,D,20000,14.84,0.34,Y,2,0.115246424,0.023333333,0.342857143,0,1,0.6,-0.096383173,0.217676042,1
23,59004,RENT,5,DEBTCONSOLIDATION,B,20000,10.83,0.34,N,2,0.115246424,0.063333333,0.228571429,0.5,0.285714286,0.4,-0.157716507,0.149893947,1
23,65500,RENT,2,DEBTCONSOLIDATION,C,20000,13.22,0.31,N,2,0.094656489,0.033333333,0.228571429,0.5,0.428571429,0.4,-0.132797286,0.157347986,1
22,66996,RENT,3,EDUCATION,B,20000,12.18,0.3,N,2,0.089557586,0.043333333,0.514285714,0.5,0.285714286,0.9,0.261723293,0.195714336,0
23,67000,RENT,0,MEDICAL,B,20000,11.11,0.3,N,2,0.089552239,0.013333333,0.571428571,0.5,0.285714286,1,0.276959962,0.208808419,0
24,67000,RENT,5,HOMEIMPROVEMENT,C,20000,13.48,0.3,Y,2,0.089552239,0.063333333,0.285714286,0,0.928571429,0.5,-0.082674248,0.206053585,0
26,68000,RENT,10,EDUCATION,B,20000,10.75,0.29,N,4,0.085294118,0.112,0.514285714,0.5,0.285714286,0.9,0.278897479,0.191792649,0
25,68000,RENT,4,PERSONAL,C,20000,12.53,0.29,Y,4,0.085294118,0.052,0.342857143,0,0.928571429,0.6,-0.101754622,0.210413086,0
24,62400,RENT,4,DEBTCONSOLIDATION,D,20000,14.84,0.32,N,4,0.102564103,0.052,0.228571429,0.5,0.571428571,0.4,-0.128455189,0.164169746,1
23,69500,RENT,3,VENTURE,E,20000,17.74,0.29,Y,2,0.083453237,0.043333333,0.457142857,0,1,0.8,-0.139714514,0.228029036,0
25,70000,RENT,5,HOMEIMPROVEMENT,B,20000,9.99,0.29,N,2,0.082857143,0.063333333,0.285714286,0.5,0.285714286,0.5,-0.17231746,0.15730537,0
22,70000,RENT,2,PERSONAL,A,20000,6.91,0.29,N,4,0.082857143,0.032,0.342857143,0.5,0.142857143,0.6,-0.198628571,0.170209994,0
25,64000,RENT,0,HOMEIMPROVEMENT,E,20000,12,0.31,N,4,0.096875,0.012,0.285714286,0.5,0.714285714,0.5,-0.128080952,0.180514084,1
25,71004,RENT,9,PERSONAL,D,20000,14.09,0.28,N,2,0.078868796,0.103333333,0.342857143,0.5,0.571428571,0.6,-0.18230152,0.169310591,0
22,21000,MORTGAGE,4,DEBTCONSOLIDATION,B,3000,11.49,0.14,N,3,0.02,0.0525,0.034285714,1,0.285714286,0.4,-0.117619048,0.213084883,0
23,71004,RENT,8,EDUCATION,D,20000,14.09,0.28,N,3,0.078868796,0.0925,0.514285714,0.5,0.571428571,0.9,0.249126917,0.193830025,0
23,55392,RENT,3,MEDICAL,D,20000,15.2,0.31,Y,4,0.111929521,0.042,0.571428571,0,1,1,0.193428825,0.240897412,1
24,72000,RENT,5,MEDICAL,B,20000,11.83,0.28,N,2,0.077777778,0.063333333,0.571428571,0.5,0.285714286,1,0.287153439,0.206321254,0
24,21000,OTHER,4,PERSONAL,B,6000,12.21,0.29,N,2,0.082857143,0.053333333,0.102857143,1,0.285714286,0.6,-0.168888889,0.213007772,0
23,66000,RENT,1,VENTURE,D,20000,14.11,0.3,N,3,0.090909091,0.0225,0.457142857,0.5,0.571428571,0.8,-0.2104329,0.189035105,1
22,66000,RENT,3,DEBTCONSOLIDATION,D,20000,14.42,0.3,N,2,0.090909091,0.043333333,0.228571429,0.5,0.571428571,0.4,-0.123036075,0.165476589,1
24,72000,RENT,4,HOMEIMPROVEMENT,D,20000,14.74,0.28,Y,3,0.077777778,0.0525,0.285714286,0,1,0.5,-0.070931217,0.214519921,0
24,74000,RENT,0,HOMEIMPROVEMENT,B,20000,12.69,0.27,N,3,0.072972973,0.0125,0.285714286,0.5,0.285714286,0.5,-0.156126126,0.161656069,0
22,21120,MORTGAGE,3,DEBTCONSOLIDATION,D,1625,16.89,0.08,Y,3,0.006155303,0.0425,0.018571429,0.5,1,0.4,-0.009927128,0.217513657,1
25,75000,RENT,8,DEBTCONSOLIDATION,B,20000,12,0.27,N,4,0.072,0.092,0.228571429,0.5,0.285714286,0.4,-0.153828571,0.150621167,0
21,21216,MORTGAGE,5,HOMEIMPROVEMENT,D,4500,12,0.21,Y,2,0.044541855,0.063333333,0.064285714,0.5,1,0.5,-0.045909574,0.214137857,1
25,21221,MORTGAGE,4,VENTURE,B,8500,9.63,0.4,N,4,0.160218651,0.052,0.194285714,1,0.285714286,0.8,-0.229544021,0.216387729,0
24,75000,RENT,4,HOMEIMPROVEMENT,B,20000,8.88,0.27,N,3,0.072,0.0525,0.285714286,0.5,0.285714286,0.5,-0.166533333,0.158763755,0
26,75000,RENT,5,MEDICAL,A,20000,6.91,0.27,N,4,0.072,0.062,0.571428571,0.5,0.142857143,1,0.296685714,0.211193815,0
26,75000,RENT,3,EDUCATION,A,20000,12,0.27,N,3,0.072,0.0425,0.514285714,0.5,0.142857143,0.9,0.268247619,0.200925169,0
25,75000,RENT,0,PERSONAL,B,20000,10.38,0.27,N,3,0.072,0.0125,0.342857143,0.5,0.285714286,0.6,-0.179104762,0.169280204,0
22,69000,RENT,6,DEBTCONSOLIDATION,B,20000,10.99,0.29,N,4,0.084057971,0.072,0.228571429,0.5,0.285714286,0.4,-0.151710697,0.151111187,1
22,75000,RENT,2,VENTURE,C,20000,12,0.27,N,2,0.072,0.033333333,0.457142857,0.5,0.428571429,0.8,-0.219707937,0.186338691,0
21,21600,MORTGAGE,6,PERSONAL,A,7575,12,0.35,N,3,0.122743056,0.0725,0.129857143,1,0.142857143,0.6,-0.203264815,0.212638066,0
26,21600,OWN,5,EDUCATION,B,5200,12.42,0.24,N,3,0.057777778,0.0625,0.133714286,1,0.285714286,0.9,-0.196874074,0.229015965,0
24,69000,RENT,0,HOMEIMPROVEMENT,E,20000,14.82,0.29,N,4,0.084057971,0.012,0.285714286,0.5,0.714285714,0.5,-0.124663078,0.18125552,1
23,75600,RENT,3,PERSONAL,E,20000,16.32,0.26,Y,3,0.068783069,0.0425,0.342857143,0,1,0.6,-0.089104056,0.21855427,0
23,59497,RENT,0,MEDICAL,E,20000,16,0.29,N,3,0.097483907,0.0125,0.571428571,0.5,0.714285714,1,0.244567137,0.212160104,1
23,76000,RENT,7,MEDICAL,B,20000,10.37,0.26,N,3,0.068421053,0.0825,0.571428571,0.5,0.285714286,1,0.289769424,0.205747641,0
26,70000,RENT,7,DEBTCONSOLIDATION,C,20000,13.16,0.29,N,3,0.082857143,0.0825,0.228571429,0.5,0.428571429,0.4,-0.142761905,0.154512383,1
24,70000,RENT,8,VENTURE,E,20000,14.88,0.29,N,4,0.082857143,0.092,0.457142857,0.5,0.714285714,0.8,-0.215390476,0.190734499,1
22,77004,RENT,6,DEBTCONSOLIDATION,C,20000,13.98,0.26,N,4,0.06752896,0.072,0.228571429,0.5,0.428571429,0.4,-0.135874389,0.156265795,0
26,71004,RENT,0,HOMEIMPROVEMENT,D,20000,13.36,0.28,Y,2,0.078868796,0.013333333,0.285714286,0,1,0.5,-0.060777711,0.216210338,1
21,21600,OWN,-1,VENTURE,A,7125,6.99,0.33,N,3,0.108854167,0.0125,0.162857143,1,0.142857143,0.8,-0.208361111,0.22530502,0
22,21600,MORTGAGE,-1,EDUCATION,A,4025,5.42,0.19,N,4,0.035405093,0.012,0.1035,1,0.142857143,0.9,-0.180812787,0.236848619,0
24,21600,MORTGAGE,8,MEDICAL,A,8000,5.42,0.37,N,2,0.137037037,0.093333333,0.228571429,1,0.142857143,1,-0.270955908,0.232266801,0
26,78000,RENT,8,HOMEIMPROVEMENT,C,20000,13.85,0.26,Y,4,0.066666667,0.092,0.285714286,0,0.928571429,0.5,-0.084215873,0.205822002,0
22,21600,MORTGAGE,-1,PERSONAL,C,4000,12.99,0.19,N,2,0.035185185,0.013333333,0.068571429,1,0.428571429,0.6,-0.124938272,0.218678789,0
26,21600,OWN,-1,MEDICAL,B,4200,9.99,0.19,N,3,0.036944444,0.0125,0.12,1,0.285714286,1,-0.182328042,0.240258886,0
22,21600,MORTGAGE,6,VENTURE,C,1400,12,0.06,N,2,0.003888889,0.073333333,0.032,1,0.428571429,0.8,-0.138840212,0.228630437,0
99,78000,RENT,7,VENTURE,B,20000,12,0.26,N,4,0.066666667,0.082,0.457142857,0.5,0.285714286,0.8,-0.242692063,0.183926888,0
23,61200,RENT,4,MEDICAL,B,20000,11.14,0.28,N,2,0.091503268,0.053333333,0.571428571,0.5,0.285714286,1,0.288146903,0.206156236,1
21,21600,MORTGAGE,2,DEBTCONSOLIDATION,A,3800,5.99,0.18,N,2,0.031666667,0.033333333,0.043428571,1,0.142857143,0.4,-0.129485714,0.214625966,0
24,72000,RENT,6,DEBTCONSOLIDATION,D,20000,12,0.28,Y,4,0.077777778,0.072,0.228571429,0,1,0.4,-0.052893122,0.211959954,1
23,78000,RENT,3,VENTURE,B,20000,11.58,0.26,N,3,0.066666667,0.0425,0.457142857,0.5,0.285714286,0.8,-0.23215873,0.186428661,0
23,78500,RENT,7,MEDICAL,C,20000,13.85,0.25,Y,4,0.063694268,0.082,0.571428571,0,0.928571429,1,0.196947043,0.236355865,0
23,79000,RENT,5,EDUCATION,D,20000,16.89,0.25,Y,4,0.063291139,0.062,0.514285714,0,1,0.9,0.162553828,0.234661651,0
23,80000,RENT,4,MEDICAL,A,20000,7.9,0.25,N,4,0.0625,0.052,0.571428571,0.5,0.142857143,1,0.291485714,0.212223677,0
23,21600,OWN,2,VENTURE,C,6000,12.68,0.28,N,4,0.077777778,0.032,0.137142857,1,0.428571429,0.8,-0.175559788,0.222097532,0
22,62900,RENT,6,MEDICAL,D,20000,14.91,0.27,N,4,0.085850556,0.072,0.571428571,0.5,0.571428571,1,0.268760148,0.204638372,1
24,80000,RENT,3,VENTURE,C,20000,13.06,0.25,N,4,0.0625,0.042,0.457142857,0.5,0.428571429,0.8,-0.219485714,0.186339882,0
25,80000,RENT,7,EDUCATION,B,20000,8.88,0.25,N,4,0.0625,0.082,0.514285714,0.5,0.285714286,0.9,0.264819048,0.194928962,0
23,21600,MORTGAGE,7,EDUCATION,A,2000,6.17,0.09,N,4,0.008333333,0.082,0.051428571,1,0.142857143,0.9,-0.178374603,0.237111473,0
22,80000,RENT,3,EDUCATION,C,20000,13.98,0.25,Y,4,0.0625,0.042,0.514285714,0,0.928571429,0.9,0.16272381,0.230363408,0
22,21600,OWN,3,VENTURE,A,8500,6.54,0.39,N,4,0.153472222,0.042,0.194285714,1,0.142857143,0.8,-0.236506878,0.221240387,0
26,62900,RENT,2,MEDICAL,C,20000,13.85,0.27,N,3,0.085850556,0.0325,0.571428571,0.5,0.428571429,1,0.269655386,0.206151179,1
26,21600,MORTGAGE,0,HOMEIMPROVEMENT,B,1000,10.36,0.05,N,3,0.002314815,0.0125,0.014285714,1,0.285714286,0.5,-0.104902998,0.218723678,0
25,74004,RENT,2,PERSONAL,E,20000,15.95,0.27,Y,4,0.072969029,0.032,0.342857143,0,1,0.6,-0.087420312,0.218867215,1
25,80004,RENT,9,HOMEIMPROVEMENT,C,20000,14.26,0.25,Y,4,0.062496875,0.102,0.285714286,0,0.928571429,0.5,-0.085770595,0.205630968,0
23,80700,RENT,7,MEDICAL,B,20000,11.71,0.25,N,2,0.061957869,0.083333333,0.571428571,0.5,0.285714286,1,0.28826813,0.206087266,0
22,81000,RENT,3,DEBTCONSOLIDATION,C,20000,13.49,0.25,N,4,0.061728395,0.042,0.228571429,0.5,0.428571429,0.4,-0.126327572,0.15874853,0
24,21600,MORTGAGE,0,DEBTCONSOLIDATION,D,2000,14.84,0.09,N,2,0.008333333,0.013333333,0.022857143,1,0.571428571,0.4,-0.07815873,0.220744412,1
22,82000,RENT,6,EDUCATION,C,20000,12,0.24,Y,2,0.058536585,0.073333333,0.514285714,0,0.928571429,0.9,0.170022455,0.229022789,0
23,76042,RENT,6,HOMEIMPROVEMENT,D,20000,15.05,0.26,Y,4,0.068383262,0.072,0.285714286,0,1,0.5,-0.073626013,0.214093459,1
22,76654,RENT,2,EDUCATION,C,20000,13.79,0.26,Y,4,0.067837295,0.032,0.514285714,0,0.928571429,0.9,0.161480421,0.230622442,1
24,83500,RENT,1,EDUCATION,C,20000,13.48,0.24,N,3,0.05748503,0.0225,0.514285714,0.5,0.428571429,0.9,0.236186484,0.198005307,0
26,21600,OWN,-1,VENTURE,A,3000,6.76,0.14,N,2,0.019444444,0.013333333,0.068571429,1,0.142857143,0.8,-0.159597884,0.232081984,0
23,84000,RENT,7,PERSONAL,B,20000,11.11,0.24,N,4,0.057142857,0.082,0.342857143,0.5,0.285714286,0.6,-0.19367619,0.165422043,0
25,84000,RENT,9,EDUCATION,C,20000,13.92,0.24,N,2,0.057142857,0.103333333,0.514285714,0.5,0.428571429,0.9,0.257650794,0.192724759,0
23,21600,OWN,0,EDUCATION,B,4400,12.53,0.2,N,2,0.040740741,0.013333333,0.113142857,1,0.285714286,0.9,-0.173734039,0.233056499,0
21,21600,MORTGAGE,2,DEBTCONSOLIDATION,B,10000,11.14,0.46,N,2,0.212962963,0.033333333,0.114285714,1,0.285714286,0.4,-0.18529806,0.204205865,0
24,78996,RENT,2,HOMEIMPROVEMENT,D,20000,14.11,0.25,N,2,0.063294344,0.033333333,0.285714286,0.5,0.571428571,0.5,-0.136243571,0.17062147,1
23,85000,RENT,0,MEDICAL,A,20000,7.49,0.24,N,2,0.056470588,0.013333333,0.571428571,0.5,0.142857143,1,0.27956676,0.214692207,0
25,85000,RENT,3,DEBTCONSOLIDATION,B,20000,10.25,0.24,N,3,0.056470588,0.0425,0.228571429,0.5,0.285714286,0.4,-0.136487395,0.15486233,0
26,73000,RENT,3,PERSONAL,B,20000,12.53,0.27,N,2,0.073972603,0.043333333,0.342857143,0.5,0.285714286,0.6,-0.187853012,0.166901505,1
21,21816,MORTGAGE,2,PERSONAL,B,1500,11.86,0.07,N,3,0.004812981,0.0325,0.025714286,1,0.285714286,0.6,-0.121950128,0.220780538,0
23,21840,OWN,1,VENTURE,A,9000,7.88,0.41,N,3,0.168956044,0.0225,0.205714286,1,0.142857143,0.8,-0.238483516,0.221428312,0
25,85000,RENT,4,HOMEIMPROVEMENT,B,20000,12,0.24,N,2,0.056470588,0.053333333,0.285714286,0.5,0.285714286,0.5,-0.162614379,0.15973063,0
24,21948,MORTGAGE,2,VENTURE,D,4000,12,0.18,N,2,0.032804811,0.033333333,0.091428571,1,0.571428571,0.8,-0.140303505,0.228062233,0
22,87000,RENT,5,DEBTCONSOLIDATION,C,20000,13.85,0.23,N,4,0.052873563,0.062,0.228571429,0.5,0.428571429,0.4,-0.129299617,0.157957976,0
23,21996,OWN,4,PERSONAL,C,6000,13.23,0.27,N,4,0.073649755,0.052,0.102857143,1,0.428571429,0.6,-0.154649458,0.213312208,0
22,90000,RENT,5,PERSONAL,B,20000,12,0.22,N,4,0.048888889,0.062,0.342857143,0.5,0.285714286,0.6,-0.186141799,0.167280588,0
23,78000,RENT,0,HOMEIMPROVEMENT,F,20000,18.25,0.26,Y,2,0.066666667,0.013333333,0.285714286,0,1,0.5,-0.05752381,0.216661555,1
24,90000,RENT,9,DEBTCONSOLIDATION,A,20000,6.54,0.22,N,3,0.048888889,0.1025,0.228571429,0.5,0.142857143,0.4,-0.16189418,0.153354112,0
23,90000,RENT,2,MEDICAL,B,20000,11.49,0.22,N,4,0.048888889,0.032,0.571428571,0.5,0.285714286,1,0.27109418,0.20989266,0
26,90000,RENT,10,MEDICAL,B,20000,11.49,0.22,N,3,0.048888889,0.1125,0.571428571,0.5,0.285714286,1,0.292560847,0.205303215,0
22,22000,MORTGAGE,6,EDUCATION,B,7000,11.71,0.32,N,2,0.101818182,0.073333333,0.18,1,0.285714286,0.9,-0.223849928,0.224691602,0
23,90000,RENT,0,DEBTCONSOLIDATION,C,20000,13.57,0.22,N,4,0.048888889,0.012,0.228571429,0.5,0.428571429,0.4,-0.114903704,0.16179049,0
25,91229,RENT,2,EDUCATION,C,20000,14.35,0.22,N,3,0.048230278,0.0325,0.514285714,0.5,0.428571429,0.9,0.236385217,0.197910644,0
26,22000,MORTGAGE,3,DEBTCONSOLIDATION,B,3825,10.65,0.17,N,4,0.029556818,0.042,0.043714286,1,0.285714286,0.4,-0.119881818,0.212697012,0
22,92000,RENT,6,VENTURE,F,20000,15.65,0.22,Y,2,0.047826087,0.073333333,0.457142857,0,1,0.8,-0.138213941,0.228260046,0
22,22000,MORTGAGE,3,VENTURE,A,6500,12,0.3,N,4,0.088636364,0.042,0.148571429,1,0.142857143,0.8,-0.20702684,0.22508045,0
25,22000,MORTGAGE,9,EDUCATION,A,5875,6.62,0.27,N,2,0.072102273,0.103333333,0.151071429,1,0.142857143,0.9,-0.227639971,0.229623573,1
25,92407,RENT,9,MEDICAL,B,20000,9.25,0.22,N,2,0.04761544,0.103333333,0.571428571,0.5,0.285714286,1,0.289776816,0.205869628,0
22,22000,MORTGAGE,0,MEDICAL,B,2400,11.71,0.11,N,3,0.012,0.0125,0.068571429,1,0.285714286,1,-0.161961905,0.243469734,0
24,22000,MORTGAGE,8,PERSONAL,A,8000,5.42,0.36,N,4,0.130909091,0.092,0.137142857,1,0.142857143,0.6,-0.212585281,0.211265607,0
26,93492,RENT,0,DEBTCONSOLIDATION,B,20000,9.45,0.21,N,4,0.04492363,0.012,0.228571429,0.5,0.285714286,0.4,-0.125274873,0.157752433,0
23,22000,MORTGAGE,5,DEBTCONSOLIDATION,A,1550,7.49,0.07,N,2,0.004931818,0.063333333,0.017714286,1,0.142857143,0.4,-0.123499278,0.215612747,1
22,94500,RENT,2,PERSONAL,B,20000,12,0.21,N,2,0.044444444,0.033333333,0.342857143,0.5,0.285714286,0.6,-0.177312169,0.169513807,0
23,83000,RENT,7,DEBTCONSOLIDATION,C,20000,12,0.24,N,2,0.057831325,0.083333333,0.228571429,0.5,0.428571429,0.4,-0.136310576,0.156204855,1
23,95000,RENT,2,EDUCATION,B,20000,10.99,0.21,N,2,0.044210526,0.033333333,0.514285714,0.5,0.285714286,0.9,0.246964077,0.19901398,0
24,95000,RENT,4,HOMEIMPROVEMENT,D,20000,12,0.21,Y,3,0.044210526,0.0525,0.285714286,0,1,0.5,-0.06197995,0.215860317,0
21,22000,OWN,5,VENTURE,A,7350,7.66,0.33,N,2,0.11025,0.063333333,0.168,1,0.142857143,0.8,-0.223660317,0.22259839,0
23,96000,RENT,1,MEDICAL,C,20000,13.04,0.21,N,3,0.04375,0.0225,0.571428571,0.5,0.428571429,1,0.255761905,0.209408966,0
22,22000,MORTGAGE,6,PERSONAL,A,7200,7.14,0.33,N,2,0.108,0.073333333,0.123428571,1,0.142857143,0.6,-0.19784127,0.21335824,0
22,85200,RENT,6,VENTURE,D,20000,15.65,0.23,Y,4,0.05399061,0.072,0.457142857,0,1,0.8,-0.139502258,0.228021244,1
22,98000,RENT,2,EDUCATION,B,20000,11.83,0.2,N,4,0.040816327,0.032,0.514285714,0.5,0.285714286,0.9,0.245703401,0.199305294,0
24,22000,OWN,1,DEBTCONSOLIDATION,D,3000,16,0.14,Y,2,0.019090909,0.023333333,0.034285714,0.5,1,0.4,-0.012455988,0.217027231,0
23,99000,RENT,7,EDUCATION,D,20000,15.28,0.2,N,4,0.04040404,0.082,0.514285714,0.5,0.571428571,0.9,0.236069649,0.197272506,0
21,22000,OWN,2,DEBTCONSOLIDATION,D,4000,15.05,0.18,N,4,0.032727273,0.032,0.045714286,1,0.571428571,0.4,-0.095736797,0.217602419,0
22,22000,OWN,1,DEBTCONSOLIDATION,D,8500,15.05,0.39,N,4,0.150681818,0.022,0.097142857,1,0.571428571,0.4,-0.138238961,0.210793349,0
24,99996,RENT,0,HOMEIMPROVEMENT,C,20000,14.22,0.2,Y,3,0.0400016,0.0125,0.285714286,0,0.928571429,0.5,-0.055905189,0.210257873,0
25,87996,RENT,0,HOMEIMPROVEMENT,E,20000,16.35,0.23,N,3,0.052275103,0.0125,0.285714286,0.5,0.714285714,0.5,-0.11632098,0.183157522,1
26,22000,OWN,6,VENTURE,B,7500,10.96,0.34,N,2,0.115909091,0.073333333,0.171428571,1,0.285714286,0.8,-0.217321789,0.217909258,0
25,100000,RENT,9,HOMEIMPROVEMENT,C,20000,13.06,0.2,N,2,0.04,0.103333333,0.285714286,0.5,0.428571429,0.5,-0.160126984,0.160367745,0
